50,50,5510.82,5257.69
50,100,4434.2,4127.73
50,150,4119.48,3255.83
50,200,4317.76,4676.88
50,250,4119.48,3255.83
50,300,4119.48,3255.83
50,350,4119.48,3590.82
50,400,4434.2,4125.18
50,450,4436.8,4875.18
50,500,4119.48,3255.83
50,550,4666.56,4676.88
50,600,4119.48,3255.83
50,650,4614.92,5257.69
50,700,5213.75,5257.69
50,750,4119.48,3255.83
50,800,4119.48,3255.83
50,850,4614.92,4676.88
50,900,4119.48,3590.82
50,950,4119.48,3255.83
50,1000,5510.82,5257.69
100,50,4119.48,3255.83
100,100,4119.48,3590.82
100,150,4119.48,3255.83
100,200,4119.48,3255.83
100,250,4119.48,3255.83
100,300,4119.48,3590.82
100,350,4119.48,3255.83
100,400,4434.2,4125.18
100,450,4119.48,3590.82
100,500,4119.48,3590.82
100,550,5510.82,5257.69
100,600,4119.48,3255.83
100,650,4119.48,3590.82
100,700,4119.48,3590.82
100,750,4119.48,3590.82
100,800,4666.56,4676.88
100,850,5510.82,5257.69
100,900,4119.48,3590.82
100,950,4119.48,3590.82
100,1000,5510.82,5257.69
150,50,4119.48,3255.83
150,100,5510.82,5257.69
150,150,4119.48,3255.83
150,200,4119.48,3255.83
150,250,4434.2,4125.18
150,300,5213.75,5257.69
150,350,4119.48,3255.83
150,400,4434.2,4125.18
150,450,4119.48,3590.82
150,500,4119.48,3590.82
150,550,4119.48,3590.82
150,600,4119.48,3255.83
150,650,4434.2,3837.85
150,700,4119.48,3255.83
150,750,4119.48,3590.82
150,800,4434.2,4127.73
150,850,5510.82,5257.69
150,900,4434.2,4127.73
150,950,4119.48,3255.83
150,1000,4434.2,4125.18
200,50,4119.48,3590.82
200,100,4119.48,3255.83
200,150,4119.48,3590.82
200,200,4119.48,3590.82
200,250,5510.82,5257.69
200,300,4434.2,4125.18
200,350,4119.48,3255.83
200,400,4119.48,3255.83
200,450,4119.48,3255.83
200,500,4119.48,3255.83
200,550,4119.48,3255.83
200,600,5510.82,5257.69
200,650,4119.48,3590.82
200,700,4119.48,3255.83
200,750,4434.2,4127.73
200,800,5217.66,5257.69
200,850,4119.48,3255.83
200,900,4119.48,3255.83
200,950,4119.48,3255.83
200,1000,4119.48,3590.82
