50,50,4119.48,3590.82
50,100,4119.48,3590.82
50,150,4119.48,3255.83
50,200,4528.53,5257.69
50,250,4119.48,3255.83
50,300,4119.48,3255.83
50,350,4119.48,3255.83
50,400,4119.48,3590.82
50,450,4119.48,3837.85
50,500,4119.48,3255.83
100,50,4119.48,3255.83
100,100,4119.48,3255.83
100,150,4119.48,3255.83
100,200,4119.48,3590.82
100,250,4119.48,3255.83
100,300,4119.48,3255.83
100,350,4479.64,4770.7
100,400,4119.48,3837.85
100,450,4119.48,3255.83
100,500,4119.48,3590.82
150,50,4788.21,5257.69
150,100,4119.48,3255.83
150,150,4119.48,3255.83
150,200,4119.48,3255.83
150,250,4119.48,3590.82
150,300,4119.48,3590.82
150,350,4119.48,3255.83
150,400,4119.48,3255.83
150,450,4119.48,3590.82
150,500,4788.21,5257.69
200,50,4119.48,3590.82
200,100,4119.48,3255.83
200,150,4119.48,3837.85
200,200,4119.48,3255.83
200,250,4434.2,4948.42
200,300,4119.48,3590.82
200,350,4119.48,3255.83
200,400,4119.48,3255.83
200,450,4119.48,3590.82
200,500,4119.48,3255.83
250,50,4119.48,3590.82
250,100,4119.48,3590.82
250,150,4119.48,3255.83
250,200,4119.48,3590.82
250,250,4781.98,5257.69
250,300,4119.48,3255.83
250,350,4119.48,3255.83
250,400,4119.48,3255.83
250,450,4119.48,3255.83
250,500,4528.53,5257.69
300,50,4119.48,3255.83
300,100,4119.48,3255.83
300,150,4119.48,3255.83
300,200,4119.48,3255.83
300,250,4119.48,3255.83
300,300,4119.48,3590.82
300,350,4119.48,3255.83
300,400,4119.48,3255.83
300,450,4119.48,3255.83
300,500,4781.98,5257.69
350,50,4836,5257.69
350,100,4781.98,5257.69
350,150,4119.48,3255.83
350,200,4119.48,3255.83
350,250,4119.48,3590.82
350,300,4119.48,3590.82
350,350,4119.48,3590.82
350,400,4119.48,3255.83
350,450,4836,5257.69
350,500,4119.48,3255.83
400,50,4119.48,3837.85
400,100,4119.48,3255.83
400,150,4119.48,3590.82
400,200,4119.48,3590.82
400,250,4119.48,3255.83
400,300,4119.48,3590.82
400,350,4838.61,5257.69
400,400,4119.48,3590.82
400,450,4781.98,5257.69
400,500,4119.48,3255.83
450,50,4119.48,3255.83
450,100,4119.48,3590.82
450,150,4119.48,3255.83
450,200,4119.48,3255.83
450,250,4119.48,3255.83
450,300,4119.48,3255.83
450,350,4119.48,3255.83
450,400,4119.48,3255.83
450,450,4119.48,3255.83
450,500,5510.82,5257.69
500,50,4119.48,3255.83
500,100,5510.82,5257.69
500,150,4119.48,3255.83
500,200,4119.48,3255.83
500,250,4119.48,3590.82
500,300,4119.48,3255.83
500,350,4119.48,3590.82
500,400,4119.48,3590.82
500,450,4119.48,3255.83
500,500,4119.48,3590.82
