10,50,4119.48,3255.83
10,100,4119.48,3255.83
10,150,4119.48,3590.82
10,200,4119.48,3590.82
10,250,4119.48,3590.82
10,300,4434.2,4266.8
10,350,4119.48,3590.82
10,400,4119.48,3255.83
10,450,4119.48,3590.82
10,500,4119.48,3590.82
20,50,4119.48,3255.83
20,100,4119.48,3255.83
20,150,4479.64,4373.63
20,200,4119.48,3255.83
20,250,4119.48,3255.83
20,300,4119.48,3590.82
20,350,4119.48,3255.83
20,400,4119.48,3255.83
20,450,4119.48,3590.82
20,500,4119.48,3255.83
30,50,4119.48,3590.82
30,100,5510.82,5257.69
30,150,4119.48,3255.83
30,200,4119.48,3255.83
30,250,4119.48,3255.83
30,300,4838.61,5257.69
30,350,4119.48,3590.82
30,400,4119.48,3255.83
30,450,4479.64,4373.63
30,500,4434.2,4373.63
40,50,4119.48,3590.82
40,100,4119.48,3590.82
40,150,4119.48,3255.83
40,200,4119.48,3255.83
40,250,4119.48,3590.82
40,300,4119.48,3255.83
40,350,4119.48,3590.82
40,400,4434.2,4266.8
40,450,4434.2,4373.63
40,500,4119.48,3255.83
50,50,4119.48,3255.83
50,100,4119.48,3255.83
50,150,4718.25,5257.69
50,200,4119.48,3590.82
50,250,4119.48,3255.83
50,300,4119.48,3255.83
50,350,4119.48,3590.82
50,400,4119.48,3255.83
50,450,5510.82,5257.69
50,500,4119.48,3255.83
60,50,4119.48,3255.83
60,100,4119.48,3255.83
60,150,4119.48,3590.82
60,200,4434.2,4266.8
60,250,4119.48,3255.83
60,300,4119.48,3255.83
60,350,4119.48,3255.83
60,400,4119.48,3590.82
60,450,4788.21,4519.12
60,500,4119.48,3590.82
70,50,4119.48,3590.82
70,100,4119.48,3590.82
70,150,4119.48,3590.82
70,200,4119.48,3590.82
70,250,4119.48,3255.83
70,300,4119.48,3255.83
70,350,4119.48,3590.82
70,400,4119.48,3590.82
70,450,4119.48,3255.83
70,500,4119.48,3255.83
80,50,4119.48,3255.83
80,100,4119.48,3255.83
80,150,4119.48,3590.82
80,200,4434.2,4266.8
80,250,4838.61,5257.69
80,300,4434.2,4373.63
80,350,4119.48,3255.83
80,400,4119.48,3255.83
80,450,4119.48,3255.83
80,500,4119.48,3590.82
90,50,4119.48,3255.83
90,100,4781.98,4519.12
90,150,4119.48,3255.83
90,200,4119.48,3255.83
90,250,4119.48,3255.83
90,300,4119.48,3255.83
90,350,4119.48,3590.82
90,400,4781.98,4519.12
90,450,4119.48,3590.82
90,500,4119.48,3255.83
100,50,4119.48,3255.83
100,100,4119.48,3255.83
100,150,4119.48,3255.83
100,200,4434.2,4266.8
100,250,4479.64,4373.63
100,300,4119.48,3255.83
100,350,4434.2,4266.8
100,400,4838.61,4676.88
100,450,4788.21,4519.12
100,500,4119.48,3590.82
